timestamp,hourly average,usage,hour,day_of_week
2024-02-19 00:00:00,21106598.0,0.24766666666790843,0,0
2024-02-19 01:00:00,21106773.0,0.175,1,0
2024-02-19 02:00:00,21107034.0,0.261,2,0
2024-02-19 03:00:00,21107243.0,0.209,3,0
2024-02-19 04:00:00,21107509.666666668,0.26666666666790845,4,0
2024-02-19 05:00:00,21107685.2,0.17553333333134652,5,0
2024-02-19 06:00:00,21107910.0,0.22480000000074507,6,0
2024-02-19 07:00:00,21114594.0,6.684,7,0
2024-02-19 08:00:00,21129666.6,15.07260000000149,8,0
2024-02-19 09:00:00,21147346.333333332,17.679733333330603,9,0
2024-02-19 10:00:00,21166990.8,19.644466666668652,10,0
2024-02-19 11:00:00,21183075.666666668,16.084866666667164,11,0
2024-02-19 12:00:00,21200950.4,17.874733333330603,12,0
2024-02-19 13:00:00,21221763.2,20.812800000000745,13,0
2024-02-19 14:00:00,21238136.6,16.373400000002235,14,0
2024-02-19 15:00:00,21257398.75,19.26214999999851,15,0
2024-02-19 16:00:00,21275009.2,17.610449999999254,16,0
2024-02-19 17:00:00,21283820.0,8.810800000000745,17,0
2024-02-19 18:00:00,21284069.5,0.2495,18,0
2024-02-19 19:00:00,21284273.833333332,0.20433333333209158,19,0
2024-02-19 20:00:00,21284495.0,0.22116666666790843,20,0
2024-02-19 21:00:00,21284690.5,0.1955,21,0
2024-02-19 22:00:00,21284915.0,0.2245,22,0
2024-02-19 23:00:00,21285078.5,0.1635,23,0
2024-02-20 00:00:00,21285340.0,0.2615,0,1
2024-02-20 01:00:00,21285584.5,0.2445,1,1
2024-02-20 02:00:00,21285774.5,0.19,2,1
2024-02-20 03:00:00,21286009.8,0.23530000000074505,3,1
2024-02-20 04:00:00,21286211.4,0.20159999999776482,4,1
2024-02-20 05:00:00,21286440.6,0.22920000000298024,5,1
2024-02-20 06:00:00,21286639.166666668,0.1985666666664183,6,1
2024-02-20 07:00:00,21291185.0,4.545833333332092,7,1
2024-02-20 08:00:00,21312105.0,20.92,8,1
2024-02-20 09:00:00,21328690.0,16.585,9,1
2024-02-20 10:00:00,21347915.0,19.225,10,1
2024-02-20 11:00:00,21364732.6,16.81760000000149,11,1
2024-02-20 12:00:00,21382468.5,17.73589999999851,12,1
2024-02-20 13:00:00,21399717.5,17.249,13,1
2024-02-20 14:00:00,21412848.5,13.131,14,1
2024-02-20 15:00:00,21413032.25,0.18375,15,1
2024-02-20 16:00:00,21413240.833333332,0.20858333333209156,16,1
2024-02-20 17:00:00,21413455.0,0.21416666666790843,17,1
2024-02-20 18:00:00,21413680.6,0.2256000000014901,18,1
2024-02-20 19:00:00,21413847.25,0.16664999999850988,19,1
2024-02-20 20:00:00,21414120.25,0.273,20,1
2024-02-20 21:00:00,21414323.0,0.20275,21,1
2024-02-20 22:00:00,21414524.0,0.201,22,1
2024-02-20 23:00:00,21414737.6,0.21360000000149013,23,1
2024-02-21 00:00:00,21414950.833333332,0.21323333333060146,0,2
2024-02-21 01:00:00,21415126.0,0.17516666666790842,1,2
